addr	size	name	confidence	args	ret	callers	callees	frame	saved	tags
0x800293B8	780	func_800293B8	high	0	u32	2	7	0	s0|s1|ra	gp
0x800296C4	108	func_800296C4	high	1	u32	1	1	0	s0|s1|ra	gp
0x80029730	112	func_80029730	high	2	u32	1	0	0		leaf
0x800297A0	132	func_800297A0	verified	2	u32	3	1	24	s0|ra	gp
0x80029824	76	func_80029824	high	0	u32	2	1	0	ra	gp
0x80029870	116	func_80029870	high	1	u32	1	1	0	s0|s1|ra	gp
0x800298E4	56	func_800298E4	high	0	u32	2	1	0	ra	gp
0x8002991C	108	func_8002991C	high	3	u32	1	0	0		leaf
0x80029988	200	func_80029988	high	1	u32	1	10	0	s0|ra	gp
0x80029A50	100	func_80029A50	high	1	u32	1	0	0		leaf|gp
0x80029AB4	120	func_80029AB4	high	1	u32	1	0	0		leaf|gp
0x80029B2C	276	func_80029B2C	verified	1	u32	1	7	40	s0|s1|s2|s3|ra	
0x80029C40	100	func_80029C40	high	1	u32	2	1	0	s0|ra	gp
0x80029CA4	284	func_80029CA4	high	0	u32	2	3	0	s0|s1|ra	gp
0x80029DC0	12	func_80029DC0	high	0	void	1	0	0		leaf|gp
0x80029DCC	68	func_80029DCC	high	2	u32	2	0	0		leaf
0x80029F80	496	func_80029F80	verified	4	u32	1	2	40	s0|s1|s2|s3|s4|ra	gp
0x8002A170	284	func_8002A170	medium	1	u32	0	1	40	s0|s1|s2|s3|s4|ra	gp|orphan
0x8002A63C	60	func_8002A63C	high	0	u32	1	0	0		leaf
0x8002A678	84	func_8002A678	high	3	u32	2	0	0		leaf|break
0x8002A6CC	100	func_8002A6CC	verified	2	u32	1	1	24	s0|ra	gp
0x8002A730	680	func_8002A730	verified	4	u32	1	3	56	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	gp
0x8002A9D8	24	func_8002A9D8	high	4	void	2	0	0		leaf
0x8002A9F0	84	func_8002A9F0	high	4	u32	1	0	0		leaf|gp
0x8002AA44	212	func_8002AA44	verified	3	u32	1	1	40	s0|s1|s2|s3|ra	gp
0x8002AB18	244	func_8002AB18	verified	1	u32	1	2	40	s0|s1|s2|s3|ra	
0x8002AC0C	136	func_8002AC0C	verified	1	u32	3	1	32	s0|s1|s2|ra	
0x8002AC94	36	func_8002AC94	high	0	u32	1	0	0		leaf|gp
0x8002ACB8	76	func_8002ACB8	high	4	u32	1	1	0	ra	gp
0x8002AD04	108	func_8002AD04	verified	4	u32	2	1	24	ra	gp
0x8002AD70	244	func_8002AD70	verified	4	u32	1	1	24	ra	gp
0x8002AE64	264	func_8002AE64	verified	0	u32	1	2	32	s0|s1|s2|ra	gp
0x8002AF6C	196	func_8002AF6C	verified	0	u32	2	1	40	s0|s1|s2|s3|ra	
0x8002B030	176	func_8002B030	verified	0	u32	1	1	32	s0|s1|s2|ra	gp
0x8002B0E0	80	func_8002B0E0	high	1	u32	2	0	0		leaf|gp
0x8002B130	192	func_8002B130	verified	2	u32	3	5	24	ra	gp
0x8002B1F0	12	func_8002B1F0	low	0	u32	1	0	0		leaf|gp|orphan
0x8002B1FC	12	func_8002B1FC	high	1	void	1	0	0		leaf|gp
0x8002B208	712	func_8002B208	low	2	u32	0	6	0	s0|s1|s2|ra	gp|orphan
0x8002B4D0	56	func_8002B4D0	high	0	u32	22	1	0	ra	gp
0x8002B508	56	func_8002B508	high	0	u32	22	1	0	ra	gp
0x8002B540	116	func_8002B540	high	3	u32	9	0	0		leaf|gp
0x8002B5B4	84	func_8002B5B4	high	1	u32	1	0	0		leaf
0x8002B608	456	func_8002B608	verified	4	u32	1	2	48	s0|s1|s2|s3|s4|s5|s6|ra	
0x8002B7D0	200	func_8002B7D0	verified	2	u32	1	2	32	s0|s1|s2|ra	
0x8002B898	288	func_8002B898	high	4	u32	2	0	0		leaf
0x8002B9B8	216	func_8002B9B8	verified	3	u32	3	2	24	s0|ra	
0x8002BA90	284	func_8002BA90	verified	3	u32	1	2	48	s0|s1|s2|s3|s4|s5|ra	
0x8002BBAC	752	func_8002BBAC	low	0	u32	1	4	0	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	gp|orphan|indirect
0x8002BE9C	752	func_8002BE9C	medium	0	u32	1	6	80	s0|s1|s2|s3|s4|s5|s6|s7|ra	orphan
0x8002C18C	68	func_8002C18C	verified	0	u32	1	3	24	ra	gp
0x8002C1D0	56	func_8002C1D0	verified	0	void	1	3	24	ra	gp
0x8002C208	324	func_8002C208	low	0	u32	0	5	0	s0|s1|s2|ra	gp|orphan
0x8002C34C	216	func_8002C34C	high	4	u32	2	1	0	s0|s1|s2|ra	gp
0x8002C424	236	func_8002C424	verified	4	u32	2	1	32	s0|s1|s2|ra	gp
0x8002C510	316	func_8002C510	verified	0	u32	1	6	40	s0|s1|s2|s3|ra	gp
0x8002C64C	312	func_8002C64C	verified	1	u32	1	3	48	s0|ra	gp
0x8002C784	292	func_8002C784	high	0	u32	1	6	0	s0|s1|s2|s3|ra	gp
0x8002C8A8	112	func_8002C8A8	verified	3	void	5	4	32	s0|s1|s2|ra	gp
0x8002C918	400	func_8002C918	verified	0	u32	1	6	72	s0|s1|s2|s3|s4|s5|ra	gp
0x8002CAA8	56	func_8002CAA8	high	0	u32	3	0	0		leaf
0x8002CAE0	100	func_8002CAE0	verified	0	void	1	3	24	s0|ra	gp
0x8002CB44	112	func_8002CB44	verified	0	u32	2	2	32	s0|s1|s2|ra	
0x8002CBB4	52	func_8002CBB4	verified	1	void	1	1	24	s0|ra	gp
0x8002CBE8	832	func_8002CBE8	verified	3	u32	12	3	40	s0|s1|s2|s3|s4|ra	gp
0x8002CF28	464	func_8002CF28	verified	1	u32	1	3	32	s0|s1|ra	break|gp
0x8002D0F8	432	func_8002D0F8	high	0	u32	1	6	0	s0|ra	gp
0x8002D2A8	8	func_8002D2A8	high	0	void	1	0	0		leaf
0x8002D2B0	68	func_8002D2B0	verified	0	void	1	1	24	ra	gp
0x8002D2F4	472	func_8002D2F4	verified	1	u32	1	10	24	ra	gp
0x8002D4CC	64	func_8002D4CC	verified	1	void	3	2	24	s0|ra	gp
0x8002D50C	72	func_8002D50C	verified	1	u32	1	1	24	ra	gp
0x8002D554	296	func_8002D554	verified	1	u32	1	1	24	ra	
0x8002D67C	1488	func_8002D67C	high	0	u32	1	9	0	s0|s1|ra	gp
0x8002DC4C	96	func_8002DC4C	high	0	u32	1	0	0		leaf|gp
0x8002DCAC	120	func_8002DCAC	high	3	u32	1	1	0	ra	
0x8002DD24	80	func_8002DD24	verified	0	void	1	4	32	ra	gp
0x8002DD74	212	func_8002DD74	verified	0	u32	1	4	32	ra	gp
0x8002DE48	1264	func_8002DE48	verified	0	u32	1	4	32	ra	gp
0x8002E338	24	func_8002E338	high	0	u32	1	0	0		leaf|gp
0x8002E350	200	func_8002E350	high	4	u32	2	3	0	s0|s1|s2|s3|s4|ra	gp
0x8002E418	84	func_8002E418	high	0	u32	1	1	0	ra	gp
0x8002E46C	84	func_8002E46C	high	0	u32	2	1	0	ra	gp
0x8002E4C0	44	func_8002E4C0	high	0	u32	2	1	0	ra	gp
0x8002E4EC	56	func_8002E4EC	high	0	u32	4	1	0	ra	gp
0x8002E524	24	func_8002E524	high	1	u32	1	0	0		leaf|gp
0x8002E53C	20	func_8002E53C	low	0	u32	1	0	0		leaf|gp|orphan
0x8002E550	12	func_8002E550	low	0	u32	1	0	0		leaf|gp|orphan
0x8002E55C	112	func_8002E55C	verified	2	u32	1	1	32	s0|ra	gte
0x8002E5CC	140	func_8002E5CC	verified	3	u32	1	1	32	s0|ra	gte
0x8002E658	56	func_8002E658	high	1	u32	1	0	0		leaf|gte
0x8002E690	148	func_8002E690	verified	3	u32	2	3	32	s0|s1|s2|ra	
0x8002E724	60	func_8002E724	verified	1	void	1	1	24	s0|ra	
0x8002E760	92	func_8002E760	verified	2	u32	2	1	24	ra	
0x8002E7BC	144	func_8002E7BC	high	2	u32	1	0	0		leaf|gte
0x8002E84C	328	func_8002E84C	verified	3	u32	1	4	40	s0|s1|s2|ra	
0x8002E9C0	132	func_8002E9C0	verified	3	void	1	3	24	s0|ra	
0x8002EA44	116	func_8002EA44	verified	4	u32	1	1	24	ra	
0x8002EAB8	300	func_8002EAB8	verified	4	u32	1	1	32	s0|s1|s2|ra	break
0x8002EBE4	1272	func_8002EBE4	high	0	u32	1	6	0	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	gp
0x8002F0DC	576	func_8002F0DC	verified	2	u32	1	6	128	s0|s1|s2|s3|s4|s5|s6|s7|ra	
0x8002F5F4	1588	func_8002F5F4	verified	1	u32	1	2	48	s0|s1|s2|s3|ra	
0x8002FC28	60	func_8002FC28	high	3	u32	2	0	0		leaf
0x8002FC64	708	func_8002FC64	verified	4	u32	1	3	56	s0|s1|s2|s3|s4|s5|ra	
0x8002FF28	736	func_8002FF28	high	0	u32	1	5	0	s0|s1|s2|s3|s4|s5|ra	
0x800304B8	476	func_800304B8	verified	0	u32	1	2	40	s0|s1|s2|s3|s4|ra	
0x8003074C	44	func_8003074C	low	0	u32	0	0	0		leaf|orphan
0x80030778	244	func_80030778	high	4	u32	3	0	0		leaf
0x8003086C	120	func_8003086C	verified	3	u32	7	2	48	s0|s1|s2|s3|ra	
0x800308E4	192	func_800308E4	verified	3	u32	1	2	48	s0|s1|s2|s3|ra	
0x800309A4	172	func_800309A4	verified	4	u32	3	2	32	s0|s1|s2|ra	
0x80030AA8	44	func_80030AA8	high	1	void	2	1	0	ra	
0x80030AD4	1024	func_80030AD4	verified	2	u32	2	3	56	s0|s1|s2|s3|s4|s5|s6|s7|ra	indirect
0x80030ED4	132	func_80030ED4	verified	2	u32	1	1	32	s0|s1|s2|ra	indirect
0x80030FDC	128	func_80030FDC	verified	1	u32	2	2	32	s0|s1|s2|ra	
0x8003105C	120	func_8003105C	verified	4	void	1	3	40	s0|s1|s2|s3|ra	
0x800310D4	88	func_800310D4	verified	1	u32	2	2	32	s0|s1|ra	
0x8003112C	64	func_8003112C	verified	2	void	1	2	32	s0|s1|ra	
0x8003116C	252	func_8003116C	high	1	u32	2	0	0		leaf
0x80031268	352	func_80031268	verified	2	u32	2	2	32	s0|s1|s2|ra	
0x8003147C	68	func_8003147C	high	3	u32	3	0	0		leaf
0x800314C0	32	func_800314C0	high	1	u32	2	0	0		leaf
0x80031608	300	func_80031608	medium	4	u32	0	4	104	s0|s1|s2|s3|ra	orphan
0x80031734	16	func_80031734	high	1	void	4	0	0		leaf
0x80031744	68	func_80031744	high	2	u32	13	0	0		leaf
0x80031788	68	func_80031788	high	2	u32	10	0	0		leaf
0x800317CC	12	func_800317CC	high	1	u32	2	0	0		leaf
0x800317D8	12	func_800317D8	high	1	u32	2	0	0		leaf
0x800317E4	136	func_800317E4	high	2	u32	14	0	0		leaf
0x8003186C	128	func_8003186C	high	1	u32	3	0	0		leaf
0x8003197C	108	func_8003197C	verified	4	void	2	1	40	s0|s1|s2|s3|s4|ra	
0x80031AA4	92	func_80031AA4	verified	1	u32	1	3	24	ra	gp|addr_taken
0x80031B50	140	func_80031B50	verified	0	u32	2	1	24	ra	
0x80031BDC	64	func_80031BDC	high	1	u32	1	0	0		leaf
0x80031C1C	60	func_80031C1C	high	1	u32	2	0	0		leaf
0x80031C58	32	func_80031C58	verified	0	void	1	1	24	ra	
0x80031C78	184	func_80031C78	verified	1	u32	1	8	64	s0|s1|ra	gp
0x80031D30	208	func_80031D30	verified	1	u32	1	2	32	s0|s1|ra	gp|addr_taken|indirect
0x80031E00	228	func_80031E00	verified	4	u32	1	2	64	s0|s1|ra	
0x80031EE4	248	func_80031EE4	verified	1	u32	1	1	40	s0|s1|ra	gp|addr_taken
0x80031FDC	308	func_80031FDC	verified	4	u32	3	5	72	s0|s1|s2|s3|s4|ra	gp
0x800321B4	400	func_800321B4	verified	4	u32	4	8	72	s0|s1|s2|s3|s4|s5|s6|s7|ra	gp
0x80032344	244	func_80032344	verified	3	u32	1	8	72	s0|s1|s2|s3|ra	
0x80032438	96	func_80032438	verified	2	u32	1	3	32	s0|s1|ra	
0x80032498	180	func_80032498	verified	4	u32	1	6	56	s0|s1|s2|s3|ra	
0x80032594	216	func_80032594	verified	4	u32	3	6	56	s0|s1|s2|s3|ra	gp
0x8003266C	72	func_8003266C	verified	0	u32	2	1	24	ra	gp
0x800326B4	76	func_800326B4	high	3	u32	2	0	0		leaf
0x80032700	220	func_80032700	verified	4	u32	1	1	32	ra	
0x800327DC	80	func_800327DC	high	1	u32	1	0	0		leaf
0x8003282C	804	func_8003282C	verified	3	u32	1	3	56	s0|s1|s2|s3|s4|s5|ra	gp
0x80032B50	212	func_80032B50	high	2	u32	1	2	0	s0|s1|ra	gp
0x80032C24	268	func_80032C24	high	3	u32	2	0	0		leaf
0x80032D30	92	func_80032D30	high	4	u32	8	0	0		leaf|gp
0x80032DC0	572	func_80032DC0	high	0	u32	2	4	0	s0|ra	gp|indirect
0x80032FFC	268	func_80032FFC	verified	3	u32	1	4	40	s0|s1|s2|ra	gp
0x80033108	528	func_80033108	high	0	u32	1	13	0	ra	
0x80033318	348	func_80033318	verified	1	u32	1	2	96	s0|s1|ra	
